CAMPAIGN_ID,UPDATE_DATE,NAME
17335780291,2022-09-01,campaign_name_17335780291
9716491605,2022-11-20,campaign_name_9716491605
16141721408,2022-08-12,campaign_name_16141721408
17335780291,2022-12-01,campaign_name_17335780291
11907249304,2022-12-21,campaign_name_11907249304
16976496847,2022-09-11,campaign_name_16976496847
11038204927,2022-08-17,campaign_name_11038204927
9716491608,2022-11-22,campaign_name_9716491608
9710540067,2022-06-07,campaign_name_9710540067
9611555892,2023-03-24,campaign_name_9611555892
9611555889,2023-03-21,campaign_name_9611555889
9731196168,2022-07-31,campaign_name_9731196168
333823137,2022-07-30,campaign_name_333823137
9641610945,2022-11-17,campaign_name_9641610945
9656161861,2022-10-29,campaign_name_9656161861
19329701910,2023-01-06,campaign_name_19329701910
9611555889,2022-12-30,campaign_name_9611555889
16985277335,2022-09-16,campaign_name_16985277335
9611555925,2022-07-01,campaign_name_9611555925
16107460064,2022-08-22,campaign_name_16107460064
11654183162,2022-06-27,campaign_name_11654183162
9611555928,2022-06-22,campaign_name_9611555928
922468008,2022-06-16,campaign_name_922468008
1012855394,2023-02-23,campaign_name_1012855394
8689311018,2022-06-02,campaign_name_8689311018
364149177,2023-03-08,campaign_name_364149177
16101107713,2022-12-06,campaign_name_16101107713
16129801833,2022-10-28,campaign_name_16129801833
16107460064,2022-10-18,campaign_name_16107460064
9716491608,2022-09-13,campaign_name_9716491608
16129801833,2022-07-23,campaign_name_16129801833
245164137,2022-07-12,campaign_name_245164137
16779095429,2023-03-13,campaign_name_16779095429
16548613620,2023-01-14,campaign_name_16548613620
9731196168,2022-08-06,campaign_name_9731196168
1416078205,2022-06-16,campaign_name_1416078205
17344179530,2022-07-13,campaign_name_17344179530
1030237413,2022-11-12,campaign_name_1030237413
9611555928,2022-11-26,campaign_name_9611555928
16779095429,2022-11-16,campaign_name_16779095429
11654183429,2022-07-31,campaign_name_11654183429
9985023596,2022-08-13,campaign_name_9985023596
19016565285,2022-12-10,campaign_name_19016565285
9611555892,2023-01-31,campaign_name_9611555892
9716491602,2022-11-30,campaign_name_9716491602
1371869918,2022-06-24,campaign_name_1371869918
10586966766,2022-10-23,campaign_name_10586966766
9716491608,2022-09-24,campaign_name_9716491608
193922697,2022-12-21,campaign_name_193922697
18592067436,2022-12-21,campaign_name_18592067436
16517320743,2022-06-28,campaign_name_16517320743
16529545136,2022-09-26,campaign_name_16529545136
9731196168,2022-12-26,campaign_name_9731196168
9816566817,2022-10-23,campaign_name_9816566817
9731536273,2022-09-20,campaign_name_9731536273
745242698,2022-06-19,campaign_name_745242698
9647872445,2022-06-19,campaign_name_9647872445
9816566817,2023-02-18,campaign_name_9816566817
16141721408,2023-02-19,campaign_name_16141721408
9716491602,2023-02-26,campaign_name_9716491602
8709347981,2022-08-15,campaign_name_8709347981
1045000957,2022-12-21,campaign_name_1045000957
16141721408,2023-04-03,campaign_name_16141721408
17197475739,2022-09-05,campaign_name_17197475739
8686907662,2022-09-15,campaign_name_8686907662
16135846000,2022-10-14,campaign_name_16135846000
9611555928,2023-03-14,campaign_name_9611555928
16517320743,2022-09-29,campaign_name_16517320743
16131104619,2022-11-09,campaign_name_16131104619
8688544442,2022-08-19,campaign_name_8688544442
9656161861,2022-07-25,campaign_name_9656161861
9731196168,2022-07-27,campaign_name_9731196168
308225217,2022-12-21,campaign_name_308225217
9816566817,2022-12-26,campaign_name_9816566817
8689311018,2022-12-21,campaign_name_8689311018
16096245591,2023-03-05,campaign_name_16096245591
16985277335,2022-08-14,campaign_name_16985277335
876739133,2022-07-30,campaign_name_876739133
9816566817,2023-02-16,campaign_name_9816566817
9645632783,2022-09-13,campaign_name_9645632783
14821808063,2022-06-24,campaign_name_14821808063
9611555898,2022-06-09,campaign_name_9611555898
11698174219,2022-09-19,campaign_name_11698174219
8687082217,2022-11-05,campaign_name_8687082217
11654183423,2022-11-05,campaign_name_11654183423
16976496847,2022-12-03,campaign_name_16976496847
990549268,2022-07-31,campaign_name_990549268
16141721408,2023-01-31,campaign_name_16141721408
9816566817,2023-01-23,campaign_name_9816566817
16129801833,2022-07-19,campaign_name_16129801833
17298592738,2022-09-06,campaign_name_17298592738
9985023593,2022-10-25,campaign_name_9985023593
1284737719,2022-12-21,campaign_name_1284737719
325318017,2022-07-30,campaign_name_325318017
17197475739,2022-09-03,campaign_name_17197475739
11038309165,2023-04-03,campaign_name_11038309165
16101107713,2022-07-25,campaign_name_16101107713
15249177343,2022-06-24,campaign_name_15249177343
16193384549,2022-09-01,campaign_name_16193384549
198010617,2022-12-21,campaign_name_198010617
16107460064,2022-08-15,campaign_name_16107460064
16129801833,2022-07-22,campaign_name_16129801833
16766225199,2022-07-05,campaign_name_16766225199
16766225199,2022-07-18,campaign_name_16766225199
11652085410,2022-08-05,campaign_name_11652085410
231783657,2022-12-21,campaign_name_231783657
10586966769,2022-06-02,campaign_name_10586966769
668855673,2022-06-19,campaign_name_668855673
9985023593,2023-03-07,campaign_name_9985023593
16334770689,2022-07-23,campaign_name_16334770689
9611555928,2023-03-30,campaign_name_9611555928
17197475739,2022-08-21,campaign_name_17197475739
9710540067,2023-03-28,campaign_name_9710540067
9731536273,2022-08-04,campaign_name_9731536273
17197475739,2022-06-18,campaign_name_17197475739
982474486,2022-12-21,campaign_name_982474486
9716491605,2022-06-30,campaign_name_9716491605
15270824076,2022-06-24,campaign_name_15270824076
9985023593,2022-06-27,campaign_name_9985023593
820398870,2022-12-21,campaign_name_820398870
9816569721,2023-03-31,campaign_name_9816569721
10586966769,2023-02-19,campaign_name_10586966769
9716491602,2022-07-31,campaign_name_9716491602
950479805,2022-12-21,campaign_name_950479805
982171437,2022-07-29,campaign_name_982171437
14429591709,2023-01-12,campaign_name_14429591709
9816566817,2022-09-12,campaign_name_9816566817
9731196168,2022-10-24,campaign_name_9731196168
243805017,2022-12-21,campaign_name_243805017
9710540067,2022-06-04,campaign_name_9710540067
9716491605,2022-11-24,campaign_name_9716491605
16193384549,2022-12-02,campaign_name_16193384549
8687082220,2023-01-18,campaign_name_8687082220
18598958317,2023-01-12,campaign_name_18598958317
17335780291,2023-02-18,campaign_name_17335780291
1571671108,2022-06-24,campaign_name_1571671108
9611555889,2022-11-11,campaign_name_9611555889
16529545136,2023-02-26,campaign_name_16529545136
11698174219,2022-12-06,campaign_name_11698174219
16334770689,2022-12-12,campaign_name_16334770689
19072463248,2023-03-01,campaign_name_19072463248
237359457,2022-12-21,campaign_name_237359457
617122454,2022-12-21,campaign_name_617122454
16096245591,2023-02-13,campaign_name_16096245591
9731536273,2022-10-24,campaign_name_9731536273
8709347981,2022-10-31,campaign_name_8709347981
19713266046,2023-03-07,campaign_name_19713266046
16090441168,2022-12-21,campaign_name_16090441168
11652085410,2022-12-29,campaign_name_11652085410
16101107713,2022-11-15,campaign_name_16101107713
9611555898,2023-03-01,campaign_name_9611555898
9656161858,2022-08-13,campaign_name_9656161858
8687082217,2022-10-01,campaign_name_8687082217
16735901251,2022-10-14,campaign_name_16735901251
16548613620,2022-12-19,campaign_name_16548613620
16141721408,2022-08-19,campaign_name_16141721408
16517320743,2023-03-04,campaign_name_16517320743
9611555895,2022-07-28,campaign_name_9611555895
16141721408,2022-10-23,campaign_name_16141721408
8709347981,2022-07-30,campaign_name_8709347981
8687082217,2022-06-01,campaign_name_8687082217
9656161861,2022-08-30,campaign_name_9656161861
16193384549,2023-01-27,campaign_name_16193384549
9716491605,2022-06-25,campaign_name_9716491605
15942125913,2022-06-26,campaign_name_15942125913
8688544442,2022-07-24,campaign_name_8688544442
8689311018,2023-01-16,campaign_name_8689311018
16548613620,2022-07-31,campaign_name_16548613620
10586966769,2022-07-26,campaign_name_10586966769
1030237413,2022-08-10,campaign_name_1030237413
817630301,2022-07-30,campaign_name_817630301
9611555925,2023-01-04,campaign_name_9611555925
9731536273,2022-11-12,campaign_name_9731536273
16730810874,2022-12-21,campaign_name_16730810874
1055975511,2022-06-20,campaign_name_1055975511
9641610945,2022-06-13,campaign_name_9641610945
176401137,2022-12-21,campaign_name_176401137
8686907662,2023-03-27,campaign_name_8686907662
1078687338,2022-08-17,campaign_name_1078687338
1012855394,2022-07-06,campaign_name_1012855394
950451569,2022-06-24,campaign_name_950451569
11698174219,2022-06-14,campaign_name_11698174219
1730637502,2022-06-16,campaign_name_1730637502
279513297,2022-06-19,campaign_name_279513297
16705812708,2022-06-06,campaign_name_16705812708
9985023593,2022-11-28,campaign_name_9985023593
17335780291,2023-02-20,campaign_name_17335780291
17335759645,2022-08-19,campaign_name_17335759645
16141721408,2022-08-09,campaign_name_16141721408
8688544442,2022-07-22,campaign_name_8688544442
8686907662,2023-03-15,campaign_name_8686907662
1016475061,2022-06-16,campaign_name_1016475061
394914777,2022-08-12,campaign_name_394914777
16334770689,2022-10-31,campaign_name_16334770689
16141721408,2023-03-24,campaign_name_16141721408
9611555928,2023-01-26,campaign_name_9611555928
9611555925,2023-03-19,campaign_name_9611555925
9731536273,2023-03-30,campaign_name_9731536273
8709347981,2022-10-20,campaign_name_8709347981
8687082220,2023-02-14,campaign_name_8687082220
9731196168,2022-07-14,campaign_name_9731196168
9656161858,2023-03-30,campaign_name_9656161858
341755137,2022-12-21,campaign_name_341755137
9647872445,2022-07-19,campaign_name_9647872445
161318577,2022-12-21,campaign_name_161318577
8688544442,2022-06-17,campaign_name_8688544442
9985023593,2022-07-12,campaign_name_9985023593
16548613620,2023-01-01,campaign_name_16548613620
1015382787,2022-12-21,campaign_name_1015382787
9716491608,2022-08-27,campaign_name_9716491608
992747756,2022-06-20,campaign_name_992747756
16735901251,2022-10-20,campaign_name_16735901251
8688544442,2022-09-30,campaign_name_8688544442
16705812708,2022-09-16,campaign_name_16705812708
9647872445,2023-02-11,campaign_name_9647872445
325317657,2022-12-21,campaign_name_325317657
10586966766,2023-03-19,campaign_name_10586966766
9611555925,2022-10-29,campaign_name_9611555925
16705812708,2022-07-30,campaign_name_16705812708
9611555895,2022-07-19,campaign_name_9611555895
8687082220,2023-01-30,campaign_name_8687082220
9641610945,2022-07-14,campaign_name_9641610945
1030237413,2023-03-09,campaign_name_1030237413
16141721408,2023-03-31,campaign_name_16141721408
16334770689,2022-07-03,campaign_name_16334770689
9731536273,2022-12-18,campaign_name_9731536273
16529545136,2022-09-21,campaign_name_16529545136
9611555898,2022-07-15,campaign_name_9611555898
325370097,2022-07-12,campaign_name_325370097
902987194,2022-06-16,campaign_name_902987194
16548613620,2023-01-27,campaign_name_16548613620
16101107713,2023-03-29,campaign_name_16101107713
11698174219,2022-12-31,campaign_name_11698174219
16985277335,2023-03-29,campaign_name_16985277335
9731536273,2022-12-28,campaign_name_9731536273
19097200206,2022-12-02,campaign_name_19097200206
17344179530,2022-12-02,campaign_name_17344179530
16334770689,2022-12-21,campaign_name_16334770689
16096245591,2022-09-23,campaign_name_16096245591
16682907088,2022-08-18,campaign_name_16682907088
15345864183,2023-01-31,campaign_name_15345864183
16517320743,2022-08-13,campaign_name_16517320743
9716491602,2023-03-14,campaign_name_9716491602
9656161861,2023-03-18,campaign_name_9656161861
17335759645,2023-01-03,campaign_name_17335759645
921356077,2022-12-21,campaign_name_921356077
15250947100,2022-12-21,campaign_name_15250947100
922468008,2022-08-17,campaign_name_922468008
8687082220,2023-01-13,campaign_name_8687082220
9645632783,2023-03-17,campaign_name_9645632783
9611555889,2023-03-24,campaign_name_9611555889
9611555928,2022-11-16,campaign_name_9611555928
16976496847,2023-03-27,campaign_name_16976496847
651195728,2023-03-08,campaign_name_651195728
9645746542,2022-07-15,campaign_name_9645746542
8687082217,2022-06-04,campaign_name_8687082217
9645632783,2022-10-01,campaign_name_9645632783
9731196168,2023-01-16,campaign_name_9731196168
17298592738,2022-12-22,campaign_name_17298592738
16976496847,2022-07-28,campaign_name_16976496847
16193384549,2022-08-18,campaign_name_16193384549
9611555895,2023-02-19,campaign_name_9611555895
16779095429,2022-10-15,campaign_name_16779095429
9731196168,2022-08-10,campaign_name_9731196168
951420651,2022-06-24,campaign_name_951420651
278219217,2022-07-12,campaign_name_278219217
699664499,2022-12-21,campaign_name_699664499
9731196168,2022-07-06,campaign_name_9731196168
9645746542,2022-09-26,campaign_name_9645746542
281373537,2022-07-30,campaign_name_281373537
1284737719,2022-07-13,campaign_name_1284737719
9731196168,2022-09-11,campaign_name_9731196168
15361052612,2023-03-01,campaign_name_15361052612
1028873728,2022-08-17,campaign_name_1028873728
8687082217,2022-06-28,campaign_name_8687082217
16985277335,2022-12-08,campaign_name_16985277335
6460061973,2022-07-12,campaign_name_6460061973
9611555889,2022-09-07,campaign_name_9611555889
18591969585,2023-01-12,campaign_name_18591969585
9611555898,2022-10-24,campaign_name_9611555898
1451969262,2022-08-17,campaign_name_1451969262
1012855394,2023-02-21,campaign_name_1012855394
11654183423,2022-09-22,campaign_name_11654183423
970088345,2022-06-24,campaign_name_970088345
16529545136,2023-02-10,campaign_name_16529545136
18595362681,2022-10-23,campaign_name_18595362681
16129801833,2023-03-17,campaign_name_16129801833
18602563889,2022-12-21,campaign_name_18602563889
9816566817,2022-10-31,campaign_name_9816566817
8687082217,2022-08-23,campaign_name_8687082217
18597675280,2022-12-21,campaign_name_18597675280
15345864183,2022-06-19,campaign_name_15345864183
9645632783,2023-03-06,campaign_name_9645632783
381174777,2022-08-12,campaign_name_381174777
9611555925,2023-01-06,campaign_name_9611555925
16131104619,2022-09-21,campaign_name_16131104619
18591969585,2022-10-24,campaign_name_18591969585
17298592738,2022-09-03,campaign_name_17298592738
9985023596,2022-06-06,campaign_name_9985023596
10586966766,2022-11-27,campaign_name_10586966766
16107460064,2023-01-28,campaign_name_16107460064
16517320743,2022-11-25,campaign_name_16517320743
9816566817,2022-08-13,campaign_name_9816566817
17335759645,2023-01-16,campaign_name_17335759645
16705812708,2022-08-04,campaign_name_16705812708
9816569721,2023-02-10,campaign_name_9816569721
9646241456,2023-01-21,campaign_name_9646241456
334306617,2022-06-19,campaign_name_334306617
9647872445,2022-06-21,campaign_name_9647872445
16101107713,2023-02-19,campaign_name_16101107713
11654183162,2022-09-27,campaign_name_11654183162
742467005,2022-08-12,campaign_name_742467005
9710540067,2022-09-17,campaign_name_9710540067
1030237413,2022-10-31,campaign_name_1030237413
17335780291,2022-11-17,campaign_name_17335780291
9611555898,2023-03-02,campaign_name_9611555898
1078603372,2022-06-16,campaign_name_1078603372
16735901251,2022-12-21,campaign_name_16735901251
9816569721,2022-07-06,campaign_name_9816569721
9816569721,2023-01-11,campaign_name_9816569721
16334770689,2022-11-05,campaign_name_16334770689
15250360732,2022-06-19,campaign_name_15250360732
16985277335,2022-11-17,campaign_name_16985277335
279513297,2023-03-08,campaign_name_279513297
9646241456,2022-07-17,campaign_name_9646241456
9716491602,2022-11-23,campaign_name_9716491602
15249177049,2022-06-24,campaign_name_15249177049
9611555892,2022-12-31,campaign_name_9611555892
16193384549,2023-03-13,campaign_name_16193384549
9646241456,2023-02-27,campaign_name_9646241456
8687082217,2022-09-09,campaign_name_8687082217
9645632783,2023-03-31,campaign_name_9645632783
10586966766,2022-06-21,campaign_name_10586966766
9645746542,2022-11-20,campaign_name_9645746542
8687082217,2023-01-14,campaign_name_8687082217
16129801833,2023-04-01,campaign_name_16129801833
1030237413,2023-03-22,campaign_name_1030237413
8689311018,2022-07-16,campaign_name_8689311018
17335759645,2023-03-11,campaign_name_17335759645
9716491602,2022-12-17,campaign_name_9716491602
16705812708,2022-12-12,campaign_name_16705812708
9647872445,2022-07-30,campaign_name_9647872445
15271186209,2022-06-19,campaign_name_15271186209
19323491410,2023-01-19,campaign_name_19323491410
18593457048,2022-10-23,campaign_name_18593457048
1016034918,2022-12-21,campaign_name_1016034918
11698174219,2022-11-28,campaign_name_11698174219
9611555928,2023-03-16,campaign_name_9611555928
8572038941,2023-01-12,campaign_name_8572038941
9731536273,2022-07-22,campaign_name_9731536273
15277865891,2022-06-24,campaign_name_15277865891
16976496847,2023-02-28,campaign_name_16976496847
9816566817,2023-03-30,campaign_name_9816566817
19072463248,2022-12-31,campaign_name_19072463248
16705812708,2022-07-07,campaign_name_16705812708
9611555895,2022-06-18,campaign_name_9611555895
1029318938,2022-06-24,campaign_name_1029318938
16682907088,2022-06-22,campaign_name_16682907088
16779095429,2022-10-17,campaign_name_16779095429
16548613620,2022-12-17,campaign_name_16548613620
10586966766,2023-01-16,campaign_name_10586966766
1030237413,2022-07-11,campaign_name_1030237413
9731196168,2023-03-30,campaign_name_9731196168
16976496847,2023-02-09,campaign_name_16976496847
9716491605,2023-03-11,campaign_name_9716491605
15589107342,2022-06-24,campaign_name_15589107342
9611555889,2023-03-17,campaign_name_9611555889
9611555892,2023-01-10,campaign_name_9611555892
9611555889,2022-12-27,campaign_name_9611555889
9710540067,2023-02-09,campaign_name_9710540067
961393188,2022-12-21,campaign_name_961393188
18597675280,2022-10-30,campaign_name_18597675280
19097200206,2022-12-24,campaign_name_19097200206
9611555925,2023-01-19,campaign_name_9611555925
9985023593,2022-11-21,campaign_name_9985023593
9656161858,2022-06-06,campaign_name_9656161858
9611555892,2023-02-24,campaign_name_9611555892
10586966769,2023-04-03,campaign_name_10586966769
236247057,2022-12-21,campaign_name_236247057
308382657,2022-12-21,campaign_name_308382657
16334770689,2022-12-26,campaign_name_16334770689
996381281,2022-07-29,campaign_name_996381281
364148937,2022-12-21,campaign_name_364148937
387683937,2023-03-08,campaign_name_387683937
16101107713,2023-01-14,campaign_name_16101107713
9611555898,2022-11-16,campaign_name_9611555898
17335780291,2022-10-16,campaign_name_17335780291
9985023596,2022-07-17,campaign_name_9985023596
16529545136,2022-08-28,campaign_name_16529545136
16334770689,2023-01-16,campaign_name_16334770689
17335759645,2022-08-10,campaign_name_17335759645
8686907662,2022-11-13,campaign_name_8686907662
9716491608,2023-02-22,campaign_name_9716491608
19336354033,2023-02-24,campaign_name_19336354033
981430514,2022-12-21,campaign_name_981430514
9645632783,2022-07-09,campaign_name_9645632783
16334770689,2022-10-24,campaign_name_16334770689
18602425423,2022-10-14,campaign_name_18602425423
9611555925,2022-08-17,campaign_name_9611555925
15942125913,2023-03-25,campaign_name_15942125913
11654183162,2022-11-05,campaign_name_11654183162
9985023596,2022-08-26,campaign_name_9985023596
16101107713,2023-03-23,campaign_name_16101107713
16682907088,2022-08-17,campaign_name_16682907088
11038309165,2022-08-23,campaign_name_11038309165
952294753,2022-06-19,campaign_name_952294753
9710540067,2022-11-19,campaign_name_9710540067
12550665326,2022-07-31,campaign_name_12550665326
1660715452,2022-06-24,campaign_name_1660715452
16096245591,2023-01-14,campaign_name_16096245591
9641610945,2022-09-17,campaign_name_9641610945
985077095,2022-12-21,campaign_name_985077095
8687082220,2022-10-24,campaign_name_8687082220
16193384549,2023-01-22,campaign_name_16193384549
9985023596,2022-10-21,campaign_name_9985023596
16107460064,2023-02-20,campaign_name_16107460064
9731536273,2023-02-17,campaign_name_9731536273
9647872445,2023-03-11,campaign_name_9647872445
16334770689,2023-04-01,campaign_name_16334770689
18598763218,2022-10-23,campaign_name_18598763218
9611555889,2022-11-22,campaign_name_9611555889
9816569721,2023-01-14,campaign_name_9816569721
16131104619,2022-09-15,campaign_name_16131104619
1379653914,2022-12-21,campaign_name_1379653914
1062807993,2022-12-21,campaign_name_1062807993
16101107713,2023-01-10,campaign_name_16101107713
11698174219,2022-09-16,campaign_name_11698174219
15942125913,2023-03-31,campaign_name_15942125913
9716491608,2023-01-04,campaign_name_9716491608
17335780291,2022-12-22,campaign_name_17335780291
9647872445,2022-09-13,campaign_name_9647872445
15244671979,2023-01-12,campaign_name_15244671979
9716491608,2022-10-24,campaign_name_9716491608
387697857,2022-07-12,campaign_name_387697857
18862348236,2022-11-23,campaign_name_18862348236
1061364909,2022-06-16,campaign_name_1061364909
9647872445,2022-11-26,campaign_name_9647872445
18595693834,2022-10-25,campaign_name_18595693834
16334770689,2022-08-29,campaign_name_16334770689
17471461321,2022-06-20,campaign_name_17471461321
16529545136,2023-03-07,campaign_name_16529545136
17197475739,2023-01-21,campaign_name_17197475739
329880177,2022-07-30,campaign_name_329880177
8689311018,2023-01-27,campaign_name_8689311018
9731536273,2022-06-04,campaign_name_9731536273
17298592738,2022-12-09,campaign_name_17298592738
10586966766,2022-06-25,campaign_name_10586966766
15276808556,2022-06-24,campaign_name_15276808556
18598835899,2022-10-14,campaign_name_18598835899
9611555895,2022-10-10,campaign_name_9611555895
16101107713,2022-12-26,campaign_name_16101107713
239240337,2022-07-30,campaign_name_239240337
9731196168,2023-01-04,campaign_name_9731196168
951424791,2022-08-17,campaign_name_951424791
18601950911,2023-01-12,campaign_name_18601950911
8687082217,2022-09-23,campaign_name_8687082217
16129801833,2022-08-10,campaign_name_16129801833
16193384549,2022-09-06,campaign_name_16193384549
9641610945,2023-02-23,campaign_name_9641610945
1764773204,2022-12-21,campaign_name_1764773204
9731196168,2022-12-13,campaign_name_9731196168
16096245591,2022-06-15,campaign_name_16096245591
15942125913,2023-02-09,campaign_name_15942125913
9641610945,2022-06-03,campaign_name_9641610945
17335759645,2023-01-12,campaign_name_17335759645
8686907662,2023-01-08,campaign_name_8686907662
16735901251,2022-12-15,campaign_name_16735901251
8689311018,2023-03-26,campaign_name_8689311018
16096245591,2022-11-25,campaign_name_16096245591
14403755885,2022-06-19,campaign_name_14403755885
18598835899,2022-10-25,campaign_name_18598835899
9611555925,2023-03-04,campaign_name_9611555925
17344179530,2022-07-27,campaign_name_17344179530
9611555889,2022-09-02,campaign_name_9611555889
9656161858,2023-01-01,campaign_name_9656161858
9611555898,2022-09-19,campaign_name_9611555898
9985023596,2022-08-20,campaign_name_9985023596
16779095429,2022-07-27,campaign_name_16779095429
300861657,2022-07-30,campaign_name_300861657
15271186209,2022-09-09,campaign_name_15271186209
16779095429,2023-03-08,campaign_name_16779095429
16682907088,2022-07-11,campaign_name_16682907088
1812853600,2022-06-24,campaign_name_1812853600
8686907662,2023-03-02,campaign_name_8686907662
9716491605,2022-09-11,campaign_name_9716491605
17344179530,2022-10-23,campaign_name_17344179530
16107460064,2022-10-22,campaign_name_16107460064
16529545136,2022-06-10,campaign_name_16529545136
1011865679,2022-06-16,campaign_name_1011865679
16096245591,2023-03-13,campaign_name_16096245591
281377017,2022-07-12,campaign_name_281377017
300864777,2023-03-08,campaign_name_300864777
9645746542,2022-12-19,campaign_name_9645746542
16334770689,2022-11-15,campaign_name_16334770689
9647872445,2022-09-17,campaign_name_9647872445
8689311018,2022-12-06,campaign_name_8689311018
17344179530,2023-02-24,campaign_name_17344179530
8687082217,2022-12-27,campaign_name_8687082217
16517320743,2022-10-27,campaign_name_16517320743
10586966769,2022-11-19,campaign_name_10586966769
18592041255,2022-10-25,campaign_name_18592041255
17344179530,2023-02-25,campaign_name_17344179530
8688492159,2022-12-21,campaign_name_8688492159
9822852159,2022-08-14,campaign_name_9822852159
8687082217,2022-06-23,campaign_name_8687082217
9611555928,2022-11-23,campaign_name_9611555928
11654183429,2022-09-01,campaign_name_11654183429
9645632783,2022-06-29,campaign_name_9645632783
16705812708,2022-12-03,campaign_name_16705812708
16193384549,2022-08-30,campaign_name_16193384549
19072463248,2023-01-07,campaign_name_19072463248
1012855394,2022-06-08,campaign_name_1012855394
9645632783,2022-09-24,campaign_name_9645632783
16141721408,2022-08-16,campaign_name_16141721408
16548613620,2023-01-19,campaign_name_16548613620
970088345,2022-12-21,campaign_name_970088345
16744142327,2022-12-21,campaign_name_16744142327
9985023593,2022-06-01,campaign_name_9985023593
9716491602,2022-09-29,campaign_name_9716491602
17197475739,2022-08-18,campaign_name_17197475739
9647872445,2023-02-25,campaign_name_9647872445
9646241456,2023-01-29,campaign_name_9646241456
17344179530,2022-08-12,campaign_name_17344179530
278218617,2022-12-21,campaign_name_278218617
11654183162,2022-08-17,campaign_name_11654183162
8687082217,2023-02-24,campaign_name_8687082217
9985023596,2022-09-22,campaign_name_9985023596
17335759645,2022-10-21,campaign_name_17335759645
10586966769,2023-01-27,campaign_name_10586966769
15274933666,2022-09-09,campaign_name_15274933666
16107460064,2022-07-05,campaign_name_16107460064
15589107327,2022-09-09,campaign_name_15589107327
16705812708,2022-12-30,campaign_name_16705812708
1012855394,2022-12-16,campaign_name_1012855394
719010868,2022-06-24,campaign_name_719010868
17335759645,2023-01-14,campaign_name_17335759645
9645632783,2023-02-27,campaign_name_9645632783
16096245591,2022-12-10,campaign_name_16096245591
8654665570,2022-07-30,campaign_name_8654665570
11038309165,2023-03-29,campaign_name_11038309165
17197475739,2023-02-22,campaign_name_17197475739
9816569721,2022-12-04,campaign_name_9816569721
16193384549,2022-12-27,campaign_name_16193384549
15582012157,2022-06-19,campaign_name_15582012157
10586966766,2022-12-01,campaign_name_10586966766
18595362681,2022-10-31,campaign_name_18595362681
16976496847,2022-09-13,campaign_name_16976496847
10586966766,2022-07-26,campaign_name_10586966766
1039760301,2022-07-31,campaign_name_1039760301
17197475739,2022-12-19,campaign_name_17197475739
10586966766,2022-10-25,campaign_name_10586966766
12801907136,2022-08-17,campaign_name_12801907136
9716491608,2022-07-14,campaign_name_9716491608
17335759645,2022-10-15,campaign_name_17335759645
17298592738,2022-12-13,campaign_name_17298592738
11654183162,2022-08-05,campaign_name_11654183162
9731536273,2023-01-07,campaign_name_9731536273
1040003422,2022-12-21,campaign_name_1040003422
15942125913,2022-08-30,campaign_name_15942125913
9641610945,2022-06-28,campaign_name_9641610945
16193384549,2022-06-19,campaign_name_16193384549
9716491608,2022-10-21,campaign_name_9716491608
11652085410,2022-07-09,campaign_name_11652085410
18601950911,2022-10-22,campaign_name_18601950911
18601828472,2022-11-09,campaign_name_18601828472
18591969585,2022-10-28,campaign_name_18591969585
9816569721,2023-03-30,campaign_name_9816569721
8709347981,2022-10-24,campaign_name_8709347981
17335780291,2023-02-23,campaign_name_17335780291
9985023593,2022-10-29,campaign_name_9985023593
16107460064,2023-02-12,campaign_name_16107460064
18592067436,2022-10-31,campaign_name_18592067436
985777335,2022-07-29,campaign_name_985777335
9985023593,2022-08-29,campaign_name_9985023593
15277307417,2022-12-21,campaign_name_15277307417
10586966769,2023-03-20,campaign_name_10586966769
9816569721,2023-02-11,campaign_name_9816569721
16705812708,2023-02-15,campaign_name_16705812708
982199175,2022-12-21,campaign_name_982199175
16548613620,2023-01-07,campaign_name_16548613620
9645632783,2022-07-12,campaign_name_9645632783
16682907088,2023-01-08,campaign_name_16682907088
11654183423,2022-08-08,campaign_name_11654183423
15942125913,2022-10-23,campaign_name_15942125913
9816566817,2022-11-11,campaign_name_9816566817
9611555898,2022-08-26,campaign_name_9611555898
229963137,2022-07-30,campaign_name_229963137
11652085410,2022-12-05,campaign_name_11652085410
17335780291,2022-06-15,campaign_name_17335780291
9716491605,2022-11-10,campaign_name_9716491605
17344179530,2022-12-17,campaign_name_17344179530
9816569721,2022-07-14,campaign_name_9816569721
9611555889,2022-08-08,campaign_name_9611555889
16129801833,2022-06-17,campaign_name_16129801833
16107460064,2022-08-11,campaign_name_16107460064
9816566817,2022-09-11,campaign_name_9816566817
10586966766,2022-12-04,campaign_name_10586966766
18592041816,2022-10-26,campaign_name_18592041816
17344179530,2022-08-26,campaign_name_17344179530
9716491602,2022-09-28,campaign_name_9716491602
8709347981,2022-11-19,campaign_name_8709347981
18593457048,2022-12-21,campaign_name_18593457048
9656161861,2022-10-19,campaign_name_9656161861
9716491605,2022-06-05,campaign_name_9716491605
9611555892,2022-07-29,campaign_name_9611555892
9731536273,2022-11-28,campaign_name_9731536273
10586966766,2022-08-15,campaign_name_10586966766
11038309165,2022-09-21,campaign_name_11038309165
16101107713,2022-10-01,campaign_name_16101107713
10586966769,2022-12-16,campaign_name_10586966769
916356632,2022-08-12,campaign_name_916356632
16548613620,2022-09-29,campaign_name_16548613620
10586966766,2023-02-17,campaign_name_10586966766
